bank_id,bank_name,bank_logo,bank_licence,product_name,product_url,rate_min,rate_max,amount_from,amount_to,period_from,period_to,currency,efficient_rate,is_special_offer,is_online_opening_possible,is_partial_withdrawal_possible,is_replenishment_possible,action_title,action_percent,action_link,capitalization,early_termination_method,rates_min,rates_max
619,Банк Жилищного Финансирования,https://static2.banki.ru/ugc/b1/56/48/7b/619.svg,3138,Лидер 3,https://www.banki.ru/products/deposits/deposit/25851/,15.75,15.75,30000,,91,91.0,RUB,15.75,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke/,нет,по ставке до востребования,15.75,15.75
619,Банк Жилищного Финансирования,https://static2.banki.ru/ugc/b1/56/48/7b/619.svg,3138,Лидер 6,https://www.banki.ru/products/deposits/deposit/25852/,15.25,15.25,30000,,181,181.0,RUB,15.25,False,True,False,False,,,,нет,по ставке до востребования,15.25,15.25
190178,Свой Банк,https://static3.banki.ru/ugc/1f/68/d9/18/190178.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/25294/,15.88,15.88,30000,30000000.0,91,91.0,RUB,16.09,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke/,есть,по ставке до востребования,16.09,16.09
190178,Свой Банк,https://static3.banki.ru/ugc/1f/68/d9/18/190178.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/25818/,15.39,15.39,30000,30000000.0,121,121.0,RUB,15.69,False,True,False,False,,,,есть,по ставке до востребования,15.69,15.69
190178,Свой Банк,https://static3.banki.ru/ugc/1f/68/d9/18/190178.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/24800/,15.16,15.16,30000,30000000.0,181,181.0,RUB,15.64,False,True,False,False,,,,есть,по ставке до востребования,15.64,15.64
190178,Свой Банк,https://static3.banki.ru/ugc/1f/68/d9/18/190178.svg,3223,Свой вклад с Банки.ру,https://www.banki.ru/products/deposits/deposit/24801/,9.57,9.57,30000,30000000.0,367,367.0,RUB,10.0,False,True,False,False,,,,есть,по ставке до востребования,10.0,10.0
9011,Металлинвестбанк,https://static3.banki.ru/ugc/53/9b/83/6a/9011.svg,2440,Максимальный доход_91,https://www.banki.ru/products/deposits/deposit/25847/,15.55,15.55,100000,,91,91.0,RUB,15.55,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke/,нет,по ставке до востребования,15.55,15.55
9011,Металлинвестбанк,https://static3.banki.ru/ugc/53/9b/83/6a/9011.svg,2440,Максимальный доход_181,https://www.banki.ru/products/deposits/deposit/25862/,15.0,15.0,100000,,181,181.0,RUB,15.0,False,True,False,False,,,,нет,по ставке до востребования,15.0,15.0
9011,Металлинвестбанк,https://static3.banki.ru/ugc/53/9b/83/6a/9011.svg,2440,Максимальный доход_367,https://www.banki.ru/products/deposits/deposit/25863/,13.8,13.8,100000,,367,367.0,RUB,13.8,False,True,False,False,,,,нет,на льготных условиях,13.8,13.8
9011,Металлинвестбанк,https://static3.banki.ru/ugc/53/9b/83/6a/9011.svg,2440,Максимальный доход_550,https://www.banki.ru/products/deposits/deposit/25866/,12.2,12.2,100000,,550,550.0,RUB,12.2,False,True,False,False,,,,нет,на льготных условиях,12.2,12.2
9011,Металлинвестбанк,https://static3.banki.ru/ugc/53/9b/83/6a/9011.svg,2440,Максимальный доход_740,https://www.banki.ru/products/deposits/deposit/25864/,11.7,11.7,100000,,740,740.0,RUB,11.7,False,True,False,False,,,,нет,на льготных условиях,11.7,11.7
9011,Металлинвестбанк,https://static3.banki.ru/ugc/53/9b/83/6a/9011.svg,2440,Максимальный доход_1100,https://www.banki.ru/products/deposits/deposit/25865/,10.7,10.7,100000,,1100,1100.0,RUB,10.7,False,True,False,False,,,,нет,на льготных условиях,10.7,10.7
193292,Норвик Банк,https://static4.banki.ru/ugc/05/ea/9d/5f/193292.svg,902,Быстрый доход,https://www.banki.ru/products/deposits/deposit/25050/,15.5,15.5,100000,50000000.0,93,93.0,RUB,15.5,False,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke/,нет,по ставке до востребования,15.5,15.5
193292,Норвик Банк,https://static4.banki.ru/ugc/05/ea/9d/5f/193292.svg,902,Быстрый доход,https://www.banki.ru/products/deposits/deposit/25616/,11.5,11.5,100000,50000000.0,182,182.0,RUB,11.5,False,True,False,False,,,,нет,по ставке до востребования,11.5,11.5
193364,КАМКОМБАНК,https://static3.banki.ru/ugc/9f/7f/b6/9c/193364.svg,438,Онлайн,https://www.banki.ru/products/deposits/deposit/25700/,15.5,15.5,100000,10000000.0,91,91.0,RUB,15.5,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke/,нет,по ставке до востребования,15.5,15.5
193364,КАМКОМБАНК,https://static3.banki.ru/ugc/9f/7f/b6/9c/193364.svg,438,Онлайн,https://www.banki.ru/products/deposits/deposit/24460/,15.0,15.0,100000,10000000.0,186,186.0,RUB,15.0,False,True,False,False,,,,нет,по ставке до востребования,15.0,15.0
193364,КАМКОМБАНК,https://static3.banki.ru/ugc/9f/7f/b6/9c/193364.svg,438,Онлайн,https://www.banki.ru/products/deposits/deposit/25701/,13.5,13.5,100000,10000000.0,280,280.0,RUB,13.5,False,True,False,False,,,,нет,по ставке до востребования,13.5,13.5
193364,КАМКОМБАНК,https://static3.banki.ru/ugc/9f/7f/b6/9c/193364.svg,438,Онлайн,https://www.banki.ru/products/deposits/deposit/25702/,13.0,13.0,100000,10000000.0,367,367.0,RUB,13.0,False,True,False,False,,,,нет,по ставке до востребования,13.0,13.0
191928,БыстроБанк,https://static4.banki.ru/ugc/97/76/bf/84/191928.svg,1745,Выгодный–Банки.ру,https://www.banki.ru/products/deposits/deposit/25510/,15.6,15.6,150000,,181,181.0,RUB,15.6,False,True,False,False,,,,нет,по ставке до востребования,15.6,15.6
191928,БыстроБанк,https://static4.banki.ru/ugc/97/76/bf/84/191928.svg,1745,Выгодный–Банки.ру,https://www.banki.ru/products/deposits/deposit/25928/,14.45,14.45,150000,,366,366.0,RUB,14.45,False,True,False,False,,,,нет,по ставке до востребования,14.45,14.45
2764,Газпромбанк,https://static4.banki.ru/ugc/e5/d7/0f/89/2764.svg,354,Ключевой момент,https://www.banki.ru/products/deposits/deposit/25682/,18.0,18.0,500000,15000000.0,1095,1095.0,RUB,18.0,False,True,False,False,,,,нет,по ставке до востребования,15.5,18.0
2764,Газпромбанк,https://static4.banki.ru/ugc/e5/d7/0f/89/2764.svg,354,Новые деньги,https://www.banki.ru/products/deposits/deposit/24560/,16.2,16.2,15000,10000000.0,91,91.0,RUB,16.2,True,True,False,False,,,,нет,по ставке до востребования,8.8,16.2
2764,Газпромбанк,https://static4.banki.ru/ugc/e5/d7/0f/89/2764.svg,354,Накопительный счет,https://www.banki.ru/products/deposits/deposit/19029/,16.5,16.5,5000,1500000.0,1,61.0,RUB,16.5,True,True,True,True,,,,по выбору клиента,на льготных условиях,0.01,16.5
2764,Газпромбанк,https://static4.banki.ru/ugc/e5/d7/0f/89/2764.svg,354,Копить онлайн (в конце срока),https://www.banki.ru/products/deposits/deposit/22483/,15.5,15.5,15000,,91,91.0,RUB,15.5,True,True,False,False,,,,нет,по ставке до востребования,8.8,15.5
2764,Газпромбанк,https://static4.banki.ru/ugc/e5/d7/0f/89/2764.svg,354,В плюсе (в конце срока),https://www.banki.ru/products/deposits/deposit/24638/,16.0,16.0,15000,,91,91.0,RUB,16.0,True,True,False,False,,,,нет,по ставке до востребования,8.8,16.0
2764,Газпромбанк,https://static4.banki.ru/ugc/e5/d7/0f/89/2764.svg,354,Ежедневный процент,https://www.banki.ru/products/deposits/deposit/23243/,15.0,15.0,1,,30,61.0,RUB,15.0,True,True,True,True,,,,по выбору клиента,на льготных условиях,10.5,15.0
2764,Газпромбанк,https://static4.banki.ru/ugc/e5/d7/0f/89/2764.svg,354,В плюсе (ежемесячно),https://www.banki.ru/products/deposits/deposit/24312/,14.52,14.52,15000,,91,91.0,RUB,14.7,True,True,False,False,,,,по выбору клиента,по ставке до востребования,8.46,14.7
2764,Газпромбанк,https://static4.banki.ru/ugc/e5/d7/0f/89/2764.svg,354,Легкий процент,https://www.banki.ru/products/deposits/deposit/25955/,15.0,15.0,1,,30,,RUB,15.0,False,True,True,True,,,,по выбору клиента,на льготных условиях,15.0,15.0
2764,Газпромбанк,https://static4.banki.ru/ugc/e5/d7/0f/89/2764.svg,354,Копить онлайн (ежемесячно),https://www.banki.ru/products/deposits/deposit/24241/,14.33,14.33,15000,,91,91.0,RUB,14.5,True,True,False,False,,,,по выбору клиента,по ставке до востребования,8.45,14.5
2764,Газпромбанк,https://static4.banki.ru/ugc/e5/d7/0f/89/2764.svg,354,Простой доход,https://www.banki.ru/products/deposits/deposit/25836/,14.0,14.0,1,,30,,RUB,14.0,False,True,True,True,,,,по выбору клиента,на льготных условиях,14.0,14.0
9183,Локо-Банк,https://static4.banki.ru/ugc/f9/0d/a2/a4/9183.png,2707,Локо-Вклад. Банки.ру,https://www.banki.ru/products/deposits/deposit/25856/,15.6,15.6,300000,30000000.0,95,95.0,RUB,15.6,False,True,False,False,,,,нет,по ставке до востребования,15.6,15.6
9183,Локо-Банк,https://static4.banki.ru/ugc/f9/0d/a2/a4/9183.png,2707,Локо-Вклад. Банки.ру,https://www.banki.ru/products/deposits/deposit/25816/,15.6,15.6,300000,30000000.0,122,122.0,RUB,15.6,False,True,False,False,,,,нет,по ставке до востребования,15.6,15.6
9183,Локо-Банк,https://static4.banki.ru/ugc/f9/0d/a2/a4/9183.png,2707,Локо-Вклад. Банки.ру,https://www.banki.ru/products/deposits/deposit/25817/,15.0,15.0,300000,30000000.0,150,150.0,RUB,15.0,False,True,False,False,,,,нет,по ставке до востребования,15.0,15.0
9183,Локо-Банк,https://static4.banki.ru/ugc/f9/0d/a2/a4/9183.png,2707,Локо-Вклад. Банки.ру,https://www.banki.ru/products/deposits/deposit/24585/,14.6,14.6,300000,30000000.0,182,182.0,RUB,14.6,False,True,False,False,,,,нет,по ставке до востребования,14.6,14.6
9183,Локо-Банк,https://static4.banki.ru/ugc/f9/0d/a2/a4/9183.png,2707,Локо-Вклад. Банки.ру,https://www.banki.ru/products/deposits/deposit/25029/,11.5,11.5,300000,30000000.0,370,370.0,RUB,11.5,False,True,False,False,,,,нет,по ставке до востребования,11.5,11.5
327,ВТБ,https:https://cdn.banki.ru/cdn/bank/327_modern_logo_url.svg,1000,ВТБ-Счет (на минимальный остаток),https://www.banki.ru/products/deposits/deposit/24356/,16.0,16.0,1000,1000000.0,1,91.0,RUB,16.0,True,True,True,True,,,,по выбору клиента,на льготных условиях,7.0,16.0
327,ВТБ,https:https://cdn.banki.ru/cdn/bank/327_modern_logo_url.svg,1000,ВТБ-Вклад (без опций с выплатой % в конце срока),https://www.banki.ru/products/deposits/deposit/24675/,15.5,15.5,10000,,91,91.0,RUB,15.5,True,True,False,False,,,,нет,по ставке до востребования,6.9,15.5
327,ВТБ,https:https://cdn.banki.ru/cdn/bank/327_modern_logo_url.svg,1000,ВТБ-Вклад (без опций с выплатой % ежемесячно),https://www.banki.ru/products/deposits/deposit/24678/,15.2,15.2,10000,,91,91.0,RUB,15.39,True,True,False,False,,,,по выбору клиента,по ставке до востребования,6.32,15.39
327,ВТБ,https:https://cdn.banki.ru/cdn/bank/327_modern_logo_url.svg,1000,ВТБ-Вклад (с пополнением),https://www.banki.ru/products/deposits/deposit/24676/,12.9,12.9,15000000,300000000.0,61,61.0,RUB,12.97,False,True,False,True,,,,по выбору клиента,по ставке до востребования,1.8,12.97
327,ВТБ,https:https://cdn.banki.ru/cdn/bank/327_modern_logo_url.svg,1000,ВТБ-Счет (на ежедневный остаток),https://www.banki.ru/products/deposits/deposit/24891/,15.0,15.0,1000,1000000.0,1,91.0,RUB,15.0,True,True,True,True,,,,по выбору клиента,на льготных условиях,6.0,15.0
327,ВТБ,https:https://cdn.banki.ru/cdn/bank/327_modern_logo_url.svg,1000,ВТБ-Вклад (с пополнением и снятием),https://www.banki.ru/products/deposits/deposit/24677/,12.8,12.8,15000000,300000000.0,91,91.0,RUB,12.94,False,True,True,True,,,,по выбору клиента,по ставке до востребования,1.74,12.94
193407,Энерготрансбанк,https:,1307,Доход плюс Банки.ру,https://www.banki.ru/products/deposits/deposit/25236/,15.5,15.5,50000,,91,91.0,RUB,15.5,False,True,False,False,,,,нет,по ставке до востребования,15.5,15.5
193407,Энерготрансбанк,https:,1307,Доход плюс Банки.ру,https://www.banki.ru/products/deposits/deposit/25953/,14.5,14.5,50000,,60,60.0,RUB,14.5,False,True,False,False,,,,нет,по ставке до востребования,14.5,14.5
2237,Банк ДОМ.РФ,https://static2.banki.ru/ugc/09/61/83/70/2237.svg,2312,ДОМа надежно,https://www.banki.ru/products/deposits/deposit/25924/,15.5,15.5,1500000,15000000.0,91,91.0,RUB,15.5,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke/,нет,по ставке до востребования,15.4,15.5
2237,Банк ДОМ.РФ,https://static2.banki.ru/ugc/09/61/83/70/2237.svg,2312,ДОМа надежно,https://www.banki.ru/products/deposits/deposit/24376/,14.5,14.5,10000,1499999.0,181,181.0,RUB,14.5,False,True,False,False,,,,нет,по ставке до востребования,14.5,14.5
2237,Банк ДОМ.РФ,https://static2.banki.ru/ugc/09/61/83/70/2237.svg,2312,ДОМа надежно,https://www.banki.ru/products/deposits/deposit/25581/,14.6,14.6,1500000,15000000.0,181,181.0,RUB,14.6,False,True,False,False,,,,нет,по ставке до востребования,14.6,14.6
2237,Банк ДОМ.РФ,https://static2.banki.ru/ugc/09/61/83/70/2237.svg,2312,ДОМа надежно,https://www.banki.ru/products/deposits/deposit/25080/,11.5,11.5,10000,1499999.0,31,31.0,RUB,11.5,False,True,False,False,,,,нет,по ставке до востребования,11.5,11.5
2237,Банк ДОМ.РФ,https://static2.banki.ru/ugc/09/61/83/70/2237.svg,2312,ДОМа надежно,https://www.banki.ru/products/deposits/deposit/25579/,11.6,11.6,1500000,15000000.0,31,31.0,RUB,11.6,False,True,False,False,,,,нет,по ставке до востребования,11.6,11.6
2237,Банк ДОМ.РФ,https://static2.banki.ru/ugc/09/61/83/70/2237.svg,2312,ДОМа надежно,https://www.banki.ru/products/deposits/deposit/24562/,12.6,12.6,10000,1499999.0,367,367.0,RUB,12.6,False,True,False,False,,,,нет,по ставке до востребования,12.6,12.6
2237,Банк ДОМ.РФ,https://static2.banki.ru/ugc/09/61/83/70/2237.svg,2312,ДОМа надежно,https://www.banki.ru/products/deposits/deposit/25582/,12.7,12.7,1500000,15000000.0,367,367.0,RUB,12.7,False,True,False,False,,,,нет,по ставке до востребования,12.7,12.7
2237,Банк ДОМ.РФ,https://static2.banki.ru/ugc/09/61/83/70/2237.svg,2312,Мой Дом,https://www.banki.ru/products/deposits/deposit/25853/,16.5,16.5,1500000,15000000.0,61,61.0,RUB,16.5,False,True,False,False,,,,нет,по ставке до востребования,16.5,16.5
6055,МТС Банк,https://static3.banki.ru/ugc/7f/af/89/78/6055.svg,2268,МТС Вклад плюс,https://www.banki.ru/products/deposits/deposit/23178/,15.85,15.85,10000,,91,91.0,RUB,16.06,True,True,False,False,,,,по выбору клиента,по ставке до востребования,11.01,16.06
6055,МТС Банк,https://static3.banki.ru/ugc/7f/af/89/78/6055.svg,2268,МТС Вклад плюс (с пополнением и снятием),https://www.banki.ru/products/deposits/deposit/23866/,12.38,12.38,100000,1500000.0,91,91.0,RUB,12.51,False,True,True,True,,,,по выбору клиента,по ставке до востребования,4.16,12.51
6055,МТС Банк,https://static3.banki.ru/ugc/7f/af/89/78/6055.svg,2268,МТС Вклад плюс (с пополнением),https://www.banki.ru/products/deposits/deposit/23865/,12.2,12.2,10000000,500000000.0,91,91.0,RUB,12.32,False,True,False,True,,,,по выбору клиента,по ставке до востребования,4.37,12.32
11518,Банк ТКБ,https://static2.banki.ru/ugc/5b/a2/58/f0/11518.svg,2210,ТКБ. Потенциальный доход_91,https://www.banki.ru/products/deposits/deposit/24809/,15.0,15.0,100000,3000000.0,91,91.0,RUB,15.0,False,True,False,False,,,,нет,по ставке до востребования,15.0,15.0
11518,Банк ТКБ,https://static2.banki.ru/ugc/5b/a2/58/f0/11518.svg,2210,ТКБ. Потенциальный доход_181,https://www.banki.ru/products/deposits/deposit/24774/,14.1,14.1,100000,3000000.0,181,181.0,RUB,14.1,False,True,False,False,,,,нет,по ставке до востребования,14.1,14.1
11518,Банк ТКБ,https://static2.banki.ru/ugc/5b/a2/58/f0/11518.svg,2210,ТКБ. Потенциальный доход_367,https://www.banki.ru/products/deposits/deposit/24810/,13.25,13.25,100000,3000000.0,367,367.0,RUB,13.25,False,True,False,False,,,,нет,по ставке до востребования,13.25,13.25
5306,ПСБ,https://static2.banki.ru/ugc/b1/d8/4d/82/5306.svg,3251,Огонь ставка,https://www.banki.ru/products/deposits/deposit/25933/,15.0,15.0,100000,,250,250.0,RUB,15.0,False,True,False,True,,,,нет,по ставке до востребования,15.0,15.0
5306,ПСБ,https://static2.banki.ru/ugc/b1/d8/4d/82/5306.svg,3251,Стабильный доход,https://www.banki.ru/products/deposits/deposit/25413/,15.0,15.0,3000000,,181,181.0,RUB,15.0,False,True,False,False,,,,нет,по ставке до востребования,11.0,15.0
5306,ПСБ,https://static2.banki.ru/ugc/b1/d8/4d/82/5306.svg,3251,Мой доход,https://www.banki.ru/products/deposits/deposit/18837/,15.1,15.1,10000,,91,91.0,RUB,15.1,False,True,False,True,,,,нет,на льготных условиях,11.5,15.1
5306,ПСБ,https://static2.banki.ru/ugc/b1/d8/4d/82/5306.svg,3251,Про запас,https://www.banki.ru/products/deposits/deposit/21428/,15.0,15.0,1,5000000.0,30,61.0,RUB,15.0,False,True,True,True,,,,по выбору клиента,на льготных условиях,5.0,15.0
5306,ПСБ,https://static2.banki.ru/ugc/b1/d8/4d/82/5306.svg,3251,Хранитель (на минимальный остаток),https://www.banki.ru/products/deposits/deposit/25878/,14.0,14.0,10000,,30,,RUB,14.0,False,True,True,True,,,,по выбору клиента,на льготных условиях,14.0,14.0
5306,ПСБ,https://static2.banki.ru/ugc/b1/d8/4d/82/5306.svg,3251,Хранитель (на ежедневный остаток),https://www.banki.ru/products/deposits/deposit/25879/,12.0,12.0,10000,,30,,RUB,12.0,False,True,True,True,,,,по выбору клиента,на льготных условиях,12.0,12.0
5306,ПСБ,https://static2.banki.ru/ugc/b1/d8/4d/82/5306.svg,3251,Моя копилка,https://www.banki.ru/products/deposits/deposit/10780/,12.0,12.0,100000,20000000.0,91,91.0,RUB,12.12,False,True,False,True,,,,по выбору клиента,по ставке до востребования,10.47,12.12
5306,ПСБ,https://static2.banki.ru/ugc/b1/d8/4d/82/5306.svg,3251,Мои возможности,https://www.banki.ru/products/deposits/deposit/3520/,11.0,11.0,100000,20000000.0,91,91.0,RUB,11.1,False,True,True,True,,,,по выбору клиента,по ставке до востребования,9.38,11.1
5306,ПСБ,https://static2.banki.ru/ugc/b1/d8/4d/82/5306.svg,3251,Акцент на процент,https://www.banki.ru/products/deposits/deposit/21427/,10.0,10.0,1,,30,,RUB,10.0,False,True,True,True,,,,по выбору клиента,на льготных условиях,10.0,10.0
5306,ПСБ,https://static2.banki.ru/ugc/b1/d8/4d/82/5306.svg,3251,Сильная ставка,https://www.banki.ru/products/deposits/deposit/22446/,16.2,16.2,100000,,91,91.0,RUB,16.2,False,True,False,False,,,,нет,по ставке до востребования,12.0,16.2
7292,Московский кредитный банк (МКБ),https://static4.banki.ru/ugc/c3/65/85/21/7292.svg,1978,МКБ. Перспектива,https://www.banki.ru/products/deposits/deposit/25414/,15.1,15.1,10000,3000000.0,95,95.0,RUB,15.1,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke/,нет,по ставке до востребования,15.1,15.1
7292,Московский кредитный банк (МКБ),https://static4.banki.ru/ugc/c3/65/85/21/7292.svg,1978,МКБ. Перспектива,https://www.banki.ru/products/deposits/deposit/25416/,14.4,14.4,10000,3000000.0,370,370.0,RUB,14.4,False,True,False,False,,,,нет,по ставке до востребования,14.4,14.4
7292,Московский кредитный банк (МКБ),https://static4.banki.ru/ugc/c3/65/85/21/7292.svg,1978,МКБ. Перспектива,https://www.banki.ru/products/deposits/deposit/25415/,14.6,14.6,10000,3000000.0,185,185.0,RUB,14.6,False,True,False,False,,,,нет,по ставке до востребования,14.6,14.6
7292,Московский кредитный банк (МКБ),https://static4.banki.ru/ugc/c3/65/85/21/7292.svg,1978,МКБ. Перспектива,https://www.banki.ru/products/deposits/deposit/25417/,13.5,13.5,10000,3000000.0,540,540.0,RUB,13.5,False,True,False,False,,,,нет,по ставке до востребования,13.5,13.5
7292,Московский кредитный банк (МКБ),https://static4.banki.ru/ugc/c3/65/85/21/7292.svg,1978,МКБ. Перспектива,https://www.banki.ru/products/deposits/deposit/25418/,13.4,13.4,10000,3000000.0,730,730.0,RUB,13.4,False,True,False,False,,,,нет,по ставке до востребования,13.4,13.4
7292,Московский кредитный банк (МКБ),https://static4.banki.ru/ugc/c3/65/85/21/7292.svg,1978,МКБ. Перспектива,https://www.banki.ru/products/deposits/deposit/25419/,13.0,13.0,10000,3000000.0,1100,1100.0,RUB,13.0,False,True,False,False,,,,нет,по ставке до востребования,13.0,13.0
191107,Дальневосточный Банк,https://static4.banki.ru/ugc/49/4e/96/45/191107.svg,843,Финанс. Банки.ру,https://www.banki.ru/products/deposits/deposit/25513/,13.0,13.0,150000,5000000.0,93,93.0,RUB,13.0,False,True,False,False,,,,нет,по ставке до востребования,13.0,13.0
191107,Дальневосточный Банк,https://static4.banki.ru/ugc/49/4e/96/45/191107.svg,843,Мультивалютный,https://www.banki.ru/products/deposits/deposit/25412/,16.0,16.0,70000,,186,186.0,RUB,16.0,False,False,False,False,,,,нет,по ставке до востребования,16.0,16.0
191107,Дальневосточный Банк,https://static4.banki.ru/ugc/49/4e/96/45/191107.svg,843,Новые возможности,https://www.banki.ru/products/deposits/deposit/23584/,15.0,15.0,50000,,62,62.0,RUB,15.0,False,True,False,False,,,,нет,по ставке до востребования,13.0,15.0
191107,Дальневосточный Банк,https://static4.banki.ru/ugc/49/4e/96/45/191107.svg,843,Доходный (в конце срока),https://www.banki.ru/products/deposits/deposit/2226/,14.4,14.4,10000,,93,93.0,RUB,14.4,False,True,False,True,,,,нет,по ставке до востребования,12.9,14.4
191107,Дальневосточный Банк,https://static4.banki.ru/ugc/49/4e/96/45/191107.svg,843,Доходный (ежемесячно),https://www.banki.ru/products/deposits/deposit/19792/,14.2,14.2,10000,,93,93.0,RUB,14.2,False,True,False,True,,,,нет,по ставке до востребования,12.8,14.2
191107,Дальневосточный Банк,https://static4.banki.ru/ugc/49/4e/96/45/191107.svg,843,Накопительный счет,https://www.banki.ru/products/deposits/deposit/24487/,12.0,12.0,10000,,30,,RUB,12.0,False,True,True,True,,,,по выбору клиента,на льготных условиях,12.0,12.0
191203,Примсоцбанк,https://static3.banki.ru/ugc/19/ea/d2/f5/191203.svg,2733,Спринт Маркетплейс,https://www.banki.ru/products/deposits/deposit/25234/,13.0,13.0,100000,50000000.0,91,91.0,RUB,13.0,False,True,False,False,,,,нет,по ставке до востребования,13.0,13.0
68792,ФИНСТАР БАНК,https://static2.banki.ru/ugc/5b/65/1e/2c/68792.svg,3245,Классический онлайн,https://www.banki.ru/products/deposits/deposit/25692/,14.0,14.0,200000,2000000.0,91,91.0,RUB,14.0,True,True,False,False,Бонус от суммы вклада за оформление онлайн на Банки.ру,1.5,https://www.banki.ru/specials/deposits/bonus_k_stavke/,нет,по ставке до востребования,14.0,14.0
68792,ФИНСТАР БАНК,https://static2.banki.ru/ugc/5b/65/1e/2c/68792.svg,3245,Классический онлайн,https://www.banki.ru/products/deposits/deposit/25803/,13.0,13.0,200000,2000000.0,181,181.0,RUB,13.0,False,True,False,False,,,,нет,по ставке до востребования,13.0,13.0
68792,ФИНСТАР БАНК,https://static2.banki.ru/ugc/5b/65/1e/2c/68792.svg,3245,Классический онлайн,https://www.banki.ru/products/deposits/deposit/25804/,12.0,12.0,200000,2000000.0,367,367.0,RUB,12.0,False,True,False,False,,,,нет,по ставке до востребования,12.0,12.0
